transit_timestamp,bus_route,payment_method,fare_class_category,ridership,transfers
01/31/2024 08:00:00 PM,S59,metrocard,Metrocard - Unlimited 30-Day,2,0
01/23/2024 08:00:00 AM,BX30,metrocard,Metrocard - Full Fare,41,7
01/23/2024 10:00:00 AM,BX30,metrocard,Metrocard - Students,1,1
01/23/2024 08:00:00 AM,QM20,metrocard,Metrocard - Seniors & Disability,4,0
01/24/2024 10:00:00 AM,M7,metrocard,Metrocard - Full Fare,25,7
01/24/2024 11:00:00 AM,BX26,metrocard,Metrocard - Full Fare,6,1
01/23/2024 01:00:00 PM,BX30,metrocard,Metrocard - Other,2,0
01/23/2024 09:00:00 PM,QM2,metrocard,Metrocard - Full Fare,1,1
01/24/2024 01:00:00 PM,M7,metrocard,Metrocard - Seniors & Disability,150,55
01/23/2024 06:00:00 AM,B48,metrocard,Metrocard - Other,4,0
01/23/2024 10:00:00 PM,M1,metrocard,Metrocard - Unlimited 7-Day,9,0
01/24/2024 04:00:00 PM,M7,metrocard,Metrocard - Seniors & Disability,156,50
01/23/2024 07:00:00 AM,M1,metrocard,Metrocard - Unlimited 30-Day,64,0
01/23/2024 04:00:00 PM,QM4,metrocard,Metrocard - Full Fare,4,0
01/24/2024 07:00:00 AM,QM5,metrocard,Metrocard - Other,7,0
01/23/2024 07:00:00 AM,QM32,metrocard,Metrocard - Other,7,1
01/23/2024 09:00:00 AM,B48,metrocard,Metrocard - Seniors & Disability,7,2
01/24/2024 08:00:00 AM,BX26,metrocard,Metrocard - Fair Fare,13,5
01/24/2024 07:00:00 PM,BX26,metrocard,Metrocard - Unlimited 7-Day,9,0
01/24/2024 03:00:00 PM,M7,metrocard,Metrocard - Other,26,5
01/23/2024 01:00:00 PM,BX30,metrocard,Metrocard - Unlimited 7-Day,11,0
01/23/2024 06:00:00 PM,BX30,metrocard,Metrocard - Fair Fare,9,1
01/23/2024 07:00:00 PM,QM12,metrocard,Metrocard - Seniors & Disability,1,0
01/24/2024 08:00:00 AM,BX26,metrocard,Metrocard - Seniors & Disability,11,1
01/23/2024 02:00:00 PM,BXM7,metrocard,Metrocard - Other,4,0
01/23/2024 08:00:00 AM,M1,metrocard,Metrocard - Fair Fare,22,3
01/23/2024 08:00:00 AM,B48,metrocard,Metrocard - Students,29,2
01/23/2024 09:00:00 AM,QM2,metrocard,Metrocard - Unlimited 7-Day,1,0
01/24/2024 06:00:00 AM,QM6,metrocard,Metrocard - Unlimited 7-Day,5,0
01/23/2024 07:00:00 PM,M1,metrocard,Metrocard - Full Fare,30,4
01/23/2024 08:00:00 AM,BXM9,metrocard,Metrocard - Full Fare,11,0
01/23/2024 06:00:00 PM,M1,metrocard,Metrocard - Unlimited 30-Day,67,0
01/24/2024 10:00:00 AM,BX26,metrocard,Metrocard - Students,4,0
01/23/2024 07:00:00 AM,QM11,metrocard,Metrocard - Full Fare,21,0
01/24/2024 09:00:00 AM,QM5,metrocard,Metrocard - Full Fare,9,3
01/24/2024 10:00:00 AM,M1,metrocard,Metrocard - Full Fare,53,21
02/09/2024 11:00:00 PM,Q4,omny,OMNY - Full Fare,1,1
02/09/2024 04:00:00 PM,M21,omny,OMNY - Full Fare,28,2
10/31/2023 02:00:00 PM,Unknown Route,metrocard,Metrocard - Other,2,0
01/24/2024 02:00:00 PM,M7,metrocard,Metrocard - Unlimited 30-Day,95,0
01/23/2024 07:00:00 AM,B48,metrocard,Metrocard - Fair Fare,13,1
01/23/2024 10:00:00 AM,BXM6,metrocard,Metrocard - Full Fare,1,0
01/23/2024 04:00:00 PM,B62,metrocard,Metrocard - Other,10,1
01/23/2024 10:00:00 PM,M1,metrocard,Metrocard - Unlimited 30-Day,13,0
01/24/2024 06:00:00 PM,BX26,metrocard,Metrocard - Full Fare,19,11
01/24/2024 08:00:00 AM,M1,metrocard,Metrocard - Full Fare,94,20
01/24/2024 06:00:00 PM,BX26,metrocard,Metrocard - Unlimited 7-Day,14,0
01/23/2024 10:00:00 AM,QM2,metrocard,Metrocard - Seniors & Disability,3,1
01/23/2024 08:00:00 AM,M1,metrocard,Metrocard - Full Fare,80,19
01/24/2024 09:00:00 AM,M1,metrocard,Metrocard - Seniors & Disability,81,24
01/23/2024 09:00:00 AM,QM20,metrocard,Metrocard - Seniors & Disability,6,0
01/18/2024 05:00:00 PM,M1,metrocard,Metrocard - Fair Fare,19,3
01/26/2024 08:00:00 AM,BX12,metrocard,Metrocard - Full Fare,239,93
01/26/2024 11:00:00 PM,BX28,metrocard,Metrocard - Fair Fare,4,2
02/05/2024 09:00:00 PM,BX31,omny,OMNY - Full Fare,12,7
01/18/2024 05:00:00 PM,QM7,metrocard,Metrocard - Other,2,0
01/18/2024 05:00:00 PM,BXM7,metrocard,Metrocard - Full Fare,60,22
01/26/2024 05:00:00 PM,QM5,metrocard,Metrocard - Unlimited 7-Day,10,0
01/18/2024 06:00:00 PM,BXM8,metrocard,Metrocard - Other,7,0
01/18/2024 08:00:00 AM,QM1,metrocard,Metrocard - Full Fare,11,1
01/18/2024 04:00:00 PM,M1,metrocard,Metrocard - Full Fare,91,15
01/26/2024 08:00:00 AM,QM2,metrocard,Metrocard - Unlimited 7-Day,3,0
02/05/2024 03:00:00 PM,Q103,omny,OMNY - Full Fare,3,0
01/18/2024 05:00:00 PM,BXM8,metrocard,Metrocard - Unlimited 7-Day,14,0
01/18/2024 01:00:00 PM,BXM10,metrocard,Metrocard - Full Fare,9,0
01/26/2024 09:00:00 PM,QM6,metrocard,Metrocard - Other,1,0
01/26/2024 08:00:00 PM,BXM1,metrocard,Metrocard - Seniors & Disability,2,0
01/18/2024 07:00:00 AM,BXM9,metrocard,Metrocard - Full Fare,32,0
01/18/2024 09:00:00 AM,BXM7,metrocard,Metrocard - Seniors & Disability,10,0
02/05/2024 08:00:00 PM,BX10,omny,OMNY - Full Fare,54,21
01/12/2024 08:00:00 AM,QM32,metrocard,Metrocard - Unlimited 7-Day,1,0
01/18/2024 07:00:00 PM,QM6,metrocard,Metrocard - Full Fare,5,0
02/05/2024 04:00:00 PM,M116,omny,OMNY - Full Fare,4,0
01/18/2024 08:00:00 PM,QM6,metrocard,Metrocard - Seniors & Disability,2,0
02/05/2024 07:00:00 AM,B2,omny,OMNY - Other,1,0
01/19/2024 07:00:00 AM,QM7,metrocard,Metrocard - Other,3,0
10/30/2023 05:00:00 PM,Unknown Route,metrocard,Metrocard - Full Fare,1,0
01/26/2024 03:00:00 PM,BXM4,metrocard,Metrocard - Full Fare,2,1
01/19/2024 04:00:00 PM,BXM9,metrocard,Metrocard - Full Fare,26,8
01/19/2024 05:00:00 PM,M1,metrocard,Metrocard - Other,19,0
01/09/2024 04:00:00 PM,QM1,metrocard,Metrocard - Full Fare,3,1
01/19/2024 06:00:00 AM,QM1,metrocard,Metrocard - Full Fare,11,0
01/19/2024 07:00:00 AM,QM11,metrocard,Metrocard - Other,5,2
01/19/2024 07:00:00 PM,M1,metrocard,Metrocard - Seniors & Disability,23,6
01/19/2024 04:00:00 PM,M7,metrocard,Metrocard - Unlimited 7-Day,47,0
01/19/2024 07:00:00 AM,BXM8,metrocard,Metrocard - Unlimited 7-Day,12,0
01/19/2024 04:00:00 PM,M1,metrocard,Metrocard - Seniors & Disability,77,12
01/19/2024 05:00:00 PM,QM20,metrocard,Metrocard - Full Fare,16,7
01/09/2024 12:00:00 AM,BXM8,metrocard,Metrocard - Full Fare,3,1
01/27/2024 09:00:00 AM,NIS,omny,OMNY - Full Fare,143,29
02/03/2024 10:00:00 AM,Q31,omny,OMNY - Full Fare,13,5
01/27/2024 07:00:00 AM,QM5,metrocard,Metrocard - Full Fare,2,0
01/27/2024 06:00:00 PM,QM6,metrocard,Metrocard - Other,3,1
02/03/2024 10:00:00 PM,BX34,omny,OMNY - Full Fare,2,1
01/27/2024 12:00:00 PM,BXM2,metrocard,Metrocard - Seniors & Disability,10,1
01/27/2024 11:00:00 PM,QM6,metrocard,Metrocard - Other,1,0
01/27/2024 07:00:00 PM,BXM11,metrocard,Metrocard - Unlimited 7-Day,1,0
01/27/2024 10:00:00 PM,NIS,omny,OMNY - Full Fare,134,51
02/04/2024 04:00:00 PM,B65,omny,OMNY - Full Fare,91,22
02/04/2024 11:00:00 PM,Q36,omny,OMNY - Full Fare,2,0
02/04/2024 04:00:00 PM,Q69,omny,OMNY - Full Fare,112,30
01/31/2024 10:00:00 PM,B26,omny,OMNY - Full Fare,52,11
01/31/2024 01:00:00 AM,B36,metrocard,Metrocard - Unlimited 30-Day,4,0
01/31/2024 02:00:00 AM,M101,omny,OMNY - Full Fare,7,0
01/31/2024 03:00:00 AM,M42,metrocard,Metrocard - Unlimited 30-Day,2,0
01/31/2024 03:00:00 AM,Q36,omny,OMNY - Full Fare,1,0
01/31/2024 04:00:00 AM,B3,metrocard,Metrocard - Unlimited 30-Day,8,0
01/31/2024 04:00:00 AM,B68,metrocard,Metrocard - Seniors & Disability,3,0
01/31/2024 05:00:00 AM,B13,metrocard,Metrocard - Seniors & Disability,4,2
01/31/2024 06:00:00 AM,BX9,metrocard,Metrocard - Unlimited 30-Day,82,0
01/31/2024 08:00:00 AM,S56,metrocard,Metrocard - Seniors & Disability,2,0
01/31/2024 09:00:00 AM,BX32,metrocard,Metrocard - Fair Fare,14,1
01/31/2024 11:00:00 AM,B52,omny,OMNY - Full Fare,84,8
01/31/2024 02:00:00 PM,BX17,metrocard,Metrocard - Full Fare,19,1
01/31/2024 02:00:00 PM,S51,metrocard,Metrocard - Seniors & Disability,4,1
01/31/2024 03:00:00 PM,S74,metrocard,Metrocard - Fair Fare,4,1
01/31/2024 03:00:00 PM,SIM2,omny,OMNY - Seniors & Disability,1,1
01/31/2024 04:00:00 PM,S59,metrocard,Metrocard - Unlimited 7-Day,19,0
01/31/2024 06:00:00 PM,M79,metrocard,Metrocard - Other,22,3
01/31/2024 06:00:00 PM,Q59,metrocard,Metrocard - Other,9,2
01/31/2024 09:00:00 PM,BX38,metrocard,Metrocard - Seniors & Disability,6,1
01/31/2024 11:00:00 PM,BX30,metrocard,Metrocard - Unlimited 7-Day,1,0
01/31/2024 05:00:00 AM,S52,metrocard,Metrocard - Unlimited 30-Day,5,0
01/31/2024 06:00:00 AM,Q10,omny,OMNY - Full Fare,226,14
01/31/2024 07:00:00 AM,BX8,metrocard,Metrocard - Other,18,0
01/31/2024 07:00:00 AM,Q29,metrocard,Metrocard - Students,147,22
01/31/2024 07:00:00 AM,Q59,metrocard,Metrocard - Full Fare,85,18
01/31/2024 09:00:00 AM,M12,metrocard,Metrocard - Other,1,0
01/31/2024 01:00:00 PM,B49,metrocard,Metrocard - Unlimited 30-Day,44,0
01/31/2024 01:00:00 PM,Q58,metrocard,Metrocard - Unlimited 30-Day,92,0
01/31/2024 04:00:00 PM,M103,metrocard,Metrocard - Fair Fare,19,1
01/31/2024 05:00:00 PM,M12,metrocard,Metrocard - Unlimited 30-Day,13,0
01/31/2024 05:00:00 PM,S84,metrocard,Metrocard - Unlimited 7-Day,10,0
01/31/2024 06:00:00 PM,Q34,metrocard,Metrocard - Seniors & Disability,22,15
01/31/2024 08:00:00 PM,SIM8,metrocard,Metrocard - Unlimited 7-Day,5,0
01/31/2024 10:00:00 PM,M3,metrocard,Metrocard - Unlimited 30-Day,17,0
01/31/2024 01:00:00 AM,Q66,metrocard,Metrocard - Full Fare,4,2
01/31/2024 05:00:00 AM,BX29,omny,OMNY - Full Fare,10,0
01/31/2024 06:00:00 AM,B31,metrocard,Metrocard - Fair Fare,9,0
01/31/2024 08:00:00 AM,B20,metrocard,Metrocard - Full Fare,50,17
01/31/2024 09:00:00 AM,BX9,metrocard,Metrocard - Fair Fare,46,8
01/31/2024 12:00:00 PM,Q104,metrocard,Metrocard - Other,5,2
01/31/2024 12:00:00 PM,Q29,metrocard,Metrocard - Unlimited 30-Day,9,0
01/31/2024 01:00:00 PM,B7,metrocard,Metrocard - Other,5,3
01/31/2024 04:00:00 PM,B12,metrocard,Metrocard - Unlimited 7-Day,58,0
01/31/2024 05:00:00 PM,Q104,omny,OMNY - Full Fare,44,15
01/31/2024 07:00:00 PM,BX11,metrocard,Metrocard - Full Fare,23,8
01/31/2024 08:00:00 PM,Q84,metrocard,Metrocard - Other,4,1
01/31/2024 09:00:00 PM,M60,metrocard,Metrocard - Full Fare,8,3
01/31/2024 05:00:00 AM,Q64,metrocard,Metrocard - Students,1,0
01/31/2024 07:00:00 AM,Q15,metrocard,Metrocard - Other,8,0
01/31/2024 10:00:00 AM,M102,metrocard,Metrocard - Seniors & Disability,99,18
01/31/2024 10:00:00 AM,Q55,metrocard,Metrocard - Other,4,1
01/31/2024 12:00:00 PM,Q76,metrocard,Metrocard - Full Fare,26,9
01/31/2024 02:00:00 PM,B15,metrocard,Metrocard - Fair Fare,26,5
01/31/2024 05:00:00 PM,X28,metrocard,Metrocard - Other,18,3
01/31/2024 07:00:00 PM,B4,metrocard,Metrocard - Fair Fare,13,1
01/31/2024 07:00:00 PM,M102,metrocard,Metrocard - Unlimited 7-Day,45,0
01/31/2024 08:00:00 PM,B65,metrocard,Metrocard - Other,4,0
01/31/2024 10:00:00 PM,Q111,omny,OMNY - Full Fare,34,17
01/31/2024 02:00:00 AM,Q3,metrocard,Metrocard - Unlimited 30-Day,6,0
01/31/2024 05:00:00 AM,BX15,metrocard,Metrocard - Full Fare,26,3
01/31/2024 05:00:00 AM,BX39,metrocard,Metrocard - Unlimited 7-Day,6,0
01/31/2024 05:00:00 AM,Q12,metrocard,Metrocard - Other,5,0
01/31/2024 08:00:00 AM,M12,metrocard,Metrocard - Students,12,1
01/31/2024 10:00:00 AM,BX34,metrocard,Metrocard - Unlimited 30-Day,4,0
01/31/2024 12:00:00 PM,M106,metrocard,Metrocard - Unlimited 30-Day,3,0
01/31/2024 02:00:00 PM,M79,metrocard,Metrocard - Seniors & Disability,128,39
01/31/2024 02:00:00 PM,Q104,metrocard,Metrocard - Unlimited 30-Day,9,0
01/31/2024 02:00:00 PM,Q24,omny,OMNY - Seniors & Disability,1,1
01/31/2024 03:00:00 PM,Q34,omny,OMNY - Seniors & Disability,2,0
01/31/2024 06:00:00 PM,BX29,metrocard,Metrocard - Other,1,0
01/31/2024 08:00:00 PM,BXM7,metrocard,Metrocard - Seniors & Disability,11,3
01/31/2024 09:00:00 PM,BX28,metrocard,Metrocard - Other,4,0
01/31/2024 05:00:00 AM,M2,metrocard,Metrocard - Full Fare,10,2
01/31/2024 05:00:00 AM,Q77,omny,OMNY - Full Fare,9,0
01/31/2024 06:00:00 AM,Q103,metrocard,Metrocard - Other,2,1
01/31/2024 06:00:00 AM,Q27,omny,OMNY - Seniors & Disability,1,0
01/31/2024 06:00:00 AM,Q44,metrocard,Metrocard - Fair Fare,49,6
01/31/2024 06:00:00 AM,Q46,metrocard,Metrocard - Fair Fare,21,2
01/31/2024 06:00:00 AM,QM16,omny,OMNY - Seniors & Disability,1,0
01/31/2024 07:00:00 AM,SIM6,metrocard,Metrocard - Unlimited 7-Day,18,0
01/31/2024 09:00:00 AM,Q56,metrocard,Metrocard - Other,11,0
01/31/2024 01:00:00 PM,Q36,metrocard,Metrocard - Other,8,0
01/31/2024 04:00:00 PM,S76,metrocard,Metrocard - Seniors & Disability,8,2
01/31/2024 06:00:00 PM,M5,metrocard,Metrocard - Unlimited 7-Day,33,0
01/31/2024 08:00:00 PM,Q49,omny,OMNY - Full Fare,63,36
01/31/2024 05:00:00 AM,BX15,metrocard,Metrocard - Unlimited 30-Day,17,0
01/31/2024 08:00:00 AM,Q50,metrocard,Metrocard - Other,11,2
01/31/2024 09:00:00 AM,BX39,omny,OMNY - Full Fare,47,8
01/31/2024 09:00:00 AM,M23,metrocard,Metrocard - Fair Fare,20,10
01/31/2024 11:00:00 AM,M21,metrocard,Metrocard - Unlimited 7-Day,4,0
01/31/2024 12:00:00 PM,B9,omny,OMNY - Seniors & Disability,3,0
01/31/2024 01:00:00 PM,B47,metrocard,Metrocard - Unlimited 7-Day,29,0
01/31/2024 05:00:00 PM,M104,metrocard,Metrocard - Fair Fare,13,2
01/31/2024 06:00:00 PM,Q110,metrocard,Metrocard - Unlimited 30-Day,37,0
01/31/2024 07:00:00 PM,Q47,metrocard,Metrocard - Other,4,0
01/31/2024 11:00:00 PM,Q49,metrocard,Metrocard - Full Fare,25,17
01/31/2024 05:00:00 AM,Q59,metrocard,Metrocard - Seniors & Disability,8,3
01/31/2024 08:00:00 AM,Q67,metrocard,Metrocard - Fair Fare,9,2
01/31/2024 09:00:00 AM,B25,metrocard,Metrocard - Seniors & Disability,51,13
01/31/2024 10:00:00 AM,BX36,metrocard,Metrocard - Full Fare,67,14
01/31/2024 11:00:00 AM,BXM2,omny,OMNY - Seniors & Disability,1,0
01/31/2024 12:00:00 PM,B25,metrocard,Metrocard - Unlimited 30-Day,29,0
01/31/2024 01:00:00 PM,B26,omny,OMNY - Full Fare,99,24
01/31/2024 01:00:00 PM,Q33,metrocard,Metrocard - Full Fare,49,21
01/31/2024 01:00:00 PM,QM15,metrocard,Metrocard - Full Fare,5,1
01/31/2024 04:00:00 PM,Q56,metrocard,Metrocard - Full Fare,91,28
01/31/2024 05:00:00 PM,M34,omny,OMNY - Seniors & Disability,15,4
01/31/2024 07:00:00 PM,S74,metrocard,Metrocard - Seniors & Disability,3,0
01/31/2024 09:00:00 PM,Q114,omny,OMNY - Full Fare,38,8
01/31/2024 01:00:00 AM,BX2,metrocard,Metrocard - Seniors & Disability,1,1
01/31/2024 04:00:00 AM,Q52/53,metrocard,Metrocard - Unlimited 30-Day,9,0
01/31/2024 06:00:00 AM,M4,metrocard,Metrocard - Seniors & Disability,20,4
01/31/2024 06:00:00 AM,Q6,metrocard,Metrocard - Fair Fare,16,1
01/31/2024 06:00:00 AM,QM15,metrocard,Metrocard - Unlimited 7-Day,14,0
01/31/2024 07:00:00 AM,S56,metrocard,Metrocard - Unlimited 30-Day,2,0
01/31/2024 09:00:00 AM,B13,metrocard,Metrocard - Seniors & Disability,21,7
01/31/2024 09:00:00 AM,M116,omny,OMNY - Full Fare,1,0
01/31/2024 09:00:00 AM,Q35,metrocard,Metrocard - Seniors & Disability,8,2
01/31/2024 10:00:00 AM,BX2,metrocard,Metrocard - Fair Fare,37,3
01/31/2024 04:00:00 PM,B41,metrocard,Metrocard - Seniors & Disability,125,47
01/31/2024 04:00:00 PM,BX13,metrocard,Metrocard - Fair Fare,29,6
01/31/2024 04:00:00 PM,Q100,omny,OMNY - Full Fare,75,24
01/31/2024 06:00:00 PM,M96,omny,OMNY - Seniors & Disability,11,4
01/31/2024 06:00:00 PM,Q28,metrocard,Metrocard - Unlimited 7-Day,34,0
01/31/2024 06:00:00 PM,S54,metrocard,Metrocard - Other,1,1
01/31/2024 07:00:00 PM,M7,omny,OMNY - Seniors & Disability,9,2
01/31/2024 09:00:00 PM,Q65,metrocard,Metrocard - Unlimited 30-Day,47,0
01/31/2024 09:00:00 PM,X28,metrocard,Metrocard - Other,2,0
01/31/2024 05:00:00 AM,B9,metrocard,Metrocard - Seniors & Disability,1,0
01/31/2024 07:00:00 AM,B62,metrocard,Metrocard - Students,85,4
01/31/2024 10:00:00 AM,BX16,metrocard,Metrocard - Full Fare,29,6
01/31/2024 10:00:00 AM,BX4,metrocard,Metrocard - Fair Fare,14,1
01/31/2024 12:00:00 PM,BXM11,metrocard,Metrocard - Seniors & Disability,4,0
01/31/2024 04:00:00 PM,B69,metrocard,Metrocard - Full Fare,51,15
01/31/2024 05:00:00 PM,BX26,metrocard,Metrocard - Seniors & Disability,10,5
01/31/2024 05:00:00 PM,Q47,metrocard,Metrocard - Students,71,45
01/31/2024 05:00:00 PM,S42,metrocard,Metrocard - Seniors & Disability,1,1
01/31/2024 06:00:00 PM,M102,omny,OMNY - Seniors & Disability,8,2
01/31/2024 07:00:00 PM,M60,omny,OMNY - Seniors & Disability,3,2
01/31/2024 09:00:00 PM,M20,metrocard,Metrocard - Full Fare,3,0
01/31/2024 11:00:00 PM,B83,omny,OMNY - Full Fare,7,3
01/31/2024 01:00:00 AM,BXM9,metrocard,Metrocard - Unlimited 7-Day,1,0
01/31/2024 02:00:00 AM,B35,metrocard,Metrocard - Full Fare,3,1
01/31/2024 06:00:00 AM,QM10,omny,OMNY - Full Fare,15,0
01/31/2024 10:00:00 AM,BX30,omny,OMNY - Full Fare,19,3
01/31/2024 11:00:00 AM,M12,metrocard,Metrocard - Seniors & Disability,4,3
01/31/2024 12:00:00 PM,BX33,metrocard,Metrocard - Full Fare,5,1
01/31/2024 12:00:00 PM,Q21,omny,OMNY - Full Fare,32,14
01/31/2024 03:00:00 PM,S89,metrocard,Metrocard - Seniors & Disability,1,0
01/31/2024 07:00:00 PM,B2,metrocard,Metrocard - Unlimited 30-Day,16,0
01/31/2024 07:00:00 PM,X28,metrocard,Metrocard - Full Fare,22,6
01/31/2024 08:00:00 PM,B37,metrocard,Metrocard - Unlimited 7-Day,3,0
01/31/2024 11:00:00 PM,BX11,metrocard,Metrocard - Other,1,0
01/31/2024 05:00:00 AM,Q6,metrocard,Metrocard - Other,7,0
01/31/2024 07:00:00 AM,QM34,metrocard,Metrocard - Full Fare,31,0
01/31/2024 07:00:00 AM,S48,metrocard,Metrocard - Fair Fare,3,0
01/31/2024 09:00:00 AM,B14,metrocard,Metrocard - Unlimited 7-Day,16,0
01/31/2024 09:00:00 AM,S52,omny,OMNY - Full Fare,22,1
01/31/2024 11:00:00 AM,Q42,metrocard,Metrocard - Full Fare,4,0
01/31/2024 11:00:00 AM,Q56,metrocard,Metrocard - Seniors & Disability,29,7
01/31/2024 01:00:00 PM,Q84,omny,OMNY - Full Fare,34,6
01/31/2024 02:00:00 PM,Q15,metrocard,Metrocard - Unlimited 7-Day,15,0
01/31/2024 03:00:00 PM,Q34,metrocard,Metrocard - Unlimited 30-Day,38,0
01/31/2024 05:00:00 PM,SIM24,metrocard,Metrocard - Seniors & Disability,1,0
01/31/2024 07:00:00 PM,M20,metrocard,Metrocard - Seniors & Disability,6,2
01/31/2024 09:00:00 PM,Q88,metrocard,Metrocard - Full Fare,12,4
01/31/2024 10:00:00 PM,S78,metrocard,Metrocard - Seniors & Disability,1,0
01/31/2024 11:00:00 PM,BXM6,omny,OMNY - Full Fare,16,2
01/31/2024 03:00:00 AM,BX10,metrocard,Metrocard - Other,2,0
01/31/2024 05:00:00 AM,Q1,metrocard,Metrocard - Seniors & Disability,7,0
01/31/2024 07:00:00 AM,BXM8,metrocard,Metrocard - Full Fare,49,4
01/31/2024 12:00:00 PM,M35,omny,OMNY - Full Fare,3,0
01/31/2024 02:00:00 PM,BX9,metrocard,Metrocard - Unlimited 7-Day,93,0
01/31/2024 02:00:00 PM,M3,metrocard,Metrocard - Unlimited 30-Day,92,0
01/31/2024 02:00:00 PM,Q50,metrocard,Metrocard - Fair Fare,10,2
01/31/2024 03:00:00 PM,Q32,metrocard,Metrocard - Other,14,2
01/31/2024 04:00:00 PM,B15,metrocard,Metrocard - Unlimited 30-Day,66,0
01/31/2024 05:00:00 PM,M20,metrocard,Metrocard - Other,8,0
01/31/2024 06:00:00 PM,QM10,omny,OMNY - Full Fare,17,1
01/31/2024 08:00:00 PM,Q34,metrocard,Metrocard - Fair Fare,11,1
01/31/2024 09:00:00 PM,BX6,metrocard,Metrocard - Unlimited 30-Day,20,0
01/31/2024 10:00:00 PM,B57,metrocard,Metrocard - Full Fare,13,1
01/31/2024 04:00:00 AM,BX31,metrocard,Metrocard - Seniors & Disability,1,0
01/31/2024 05:00:00 AM,B52,metrocard,Metrocard - Fair Fare,6,1
01/31/2024 06:00:00 AM,B31,metrocard,Metrocard - Other,7,0
01/31/2024 08:00:00 AM,X28,metrocard,Metrocard - Unlimited 7-Day,8,0
01/31/2024 09:00:00 AM,Q39,metrocard,Metrocard - Fair Fare,14,2
01/31/2024 11:00:00 AM,B11,metrocard,Metrocard - Seniors & Disability,70,8
01/31/2024 12:00:00 PM,BX22,omny,OMNY - Full Fare,47,3
01/31/2024 02:00:00 PM,B4,metrocard,Metrocard - Unlimited 7-Day,23,0
01/31/2024 07:00:00 PM,Q49,metrocard,Metrocard - Other,12,6
01/31/2024 08:00:00 PM,BX26,omny,OMNY - Seniors & Disability,1,1
01/31/2024 09:00:00 PM,SIM3,metrocard,Metrocard - Full Fare,10,2
01/31/2024 01:00:00 AM,BX41,metrocard,Metrocard - Unlimited 7-Day,2,0
01/31/2024 03:00:00 AM,Q24,metrocard,Metrocard - Seniors & Disability,2,0
01/31/2024 05:00:00 AM,BX33,metrocard,Metrocard - Full Fare,5,1
01/31/2024 05:00:00 AM,Q42,metrocard,Metrocard - Unlimited 30-Day,6,0
01/31/2024 05:00:00 AM,Q7,metrocard,Metrocard - Full Fare,7,1
01/31/2024 06:00:00 AM,Q42,metrocard,Metrocard - Unlimited 30-Day,14,0
01/31/2024 10:00:00 AM,Q32,omny,OMNY - Seniors & Disability,3,0
01/31/2024 01:00:00 PM,Q49,metrocard,Metrocard - Unlimited 7-Day,35,0
01/31/2024 02:00:00 PM,B26,metrocard,Metrocard - Unlimited 30-Day,34,0
01/31/2024 03:00:00 PM,B25,metrocard,Metrocard - Students,41,6
01/31/2024 05:00:00 PM,S78,omny,OMNY - Full Fare,82,28
01/31/2024 07:00:00 PM,B32,metrocard,Metrocard - Seniors & Disability,1,0
01/31/2024 08:00:00 PM,S76,metrocard,Metrocard - Unlimited 30-Day,5,0
01/31/2024 04:00:00 AM,Q18,omny,OMNY - Full Fare,11,1
01/31/2024 05:00:00 AM,B20,metrocard,Metrocard - Full Fare,17,3
01/31/2024 05:00:00 AM,BX34,metrocard,Metrocard - Fair Fare,1,0
01/31/2024 06:00:00 AM,QM7,metrocard,Metrocard - Unlimited 7-Day,5,0
01/31/2024 07:00:00 AM,Q12,metrocard,Metrocard - Unlimited 30-Day,74,0
01/31/2024 07:00:00 AM,X63,metrocard,Metrocard - Other,7,0
01/31/2024 08:00:00 AM,BM4,omny,OMNY - Full Fare,91,8
01/31/2024 09:00:00 AM,M103,metrocard,Metrocard - Other,17,3
01/31/2024 09:00:00 AM,SIM4,metrocard,Metrocard - Other,4,0
01/31/2024 11:00:00 AM,M50,metrocard,Metrocard - Unlimited 7-Day,12,0
01/31/2024 11:00:00 AM,Q36,omny,OMNY - Full Fare,36,7
01/31/2024 12:00:00 PM,B83,metrocard,Metrocard - Other,7,2
01/31/2024 01:00:00 PM,S52,metrocard,Metrocard - Fair Fare,5,1
01/31/2024 04:00:00 PM,B82,metrocard,Metrocard - Other,34,6
01/31/2024 06:00:00 PM,Q2,metrocard,Metrocard - Fair Fare,11,7
01/31/2024 07:00:00 PM,S93,metrocard,Metrocard - Unlimited 30-Day,27,0
01/31/2024 08:00:00 PM,Q110,metrocard,Metrocard - Students,3,3
01/31/2024 10:00:00 PM,B2,omny,OMNY - Full Fare,11,10
01/31/2024 10:00:00 PM,B6,metrocard,Metrocard - Other,6,0
01/31/2024 11:00:00 PM,M72,omny,OMNY - Full Fare,14,3
01/31/2024 04:00:00 AM,Q43,metrocard,Metrocard - Full Fare,24,1
01/31/2024 06:00:00 AM,Q11,metrocard,Metrocard - Other,1,0
01/31/2024 08:00:00 AM,Q22,omny,OMNY - Seniors & Disability,3,0
01/31/2024 09:00:00 AM,S62,metrocard,Metrocard - Full Fare,28,4
01/31/2024 09:00:00 AM,SIM25,omny,OMNY - Full Fare,14,0
01/31/2024 10:00:00 AM,BX19,metrocard,Metrocard - Unlimited 7-Day,44,0
01/31/2024 12:00:00 PM,Q39,omny,OMNY - Full Fare,44,7
01/31/2024 01:00:00 PM,M72,metrocard,Metrocard - Seniors & Disability,75,24
01/31/2024 02:00:00 PM,Q58,omny,OMNY - Full Fare,291,75
